review	label
film starts in 1840 japan in which a man slashes his wife and her lover to death and the commits suicide. it's a very gory, bloody sequence. then it jumps to present day...well 1982 to be precise. ted (edward albert), wife laura (susan george) and their annoying little kid move to japan for hubby's work. they rent a house and--surprise! surprise--it just happens to be the house where the murders took place! the three dead people are around as ghosts (the makeup is hysterically bad) and make life hell for the family.<br /><br />sounds ok--but it's really hopeless. there's a bloody opening and ending and nothing happens in between. there is an attack by giant crabs which is just uproarious! they look so fake--i swear i saw the strings pulling one along--and they're muttering!!!!! there's a pointless sex sequence in the first 20 minutes (probably just to show off george's body), another one about 40 minutes later (but that was necessary to the plot) and a really silly exorcism towards the end. the fight scene between albert and doug mcclure must be seen to be believed.<br /><br />as for acting--albert was ok as the husband and mcclure was pretty good as a family friend. but george--as always--is terrific in a lousy film. she gives this film a much needed lift--but can't save it. i'm giving this a 2 just for her and the gory opening and closing. that aside, this is a very boring film.	1
"that this poor excuse for an amateur hour showcase was heralded at sundance is a great example of what is wrong with most indie filmmakers these days.<br /><br />first of all, there is such a thing as the art of cinematography. just picking up a 16mm camera and pointing it at whomever has a line does not make for a real movie.<br /><br />i guess we have to consider ourselves lucky the director didn't pick up someone's camcorder...<br /><br />second, indie films are supposed to be about real people. there's nothing real in this film. none of the characters come across as being even remotely human.<br /><br />what they come across as being is figments of the imagination of a writer trying to impress his buddies by showing them how ""cool and edgy"" he is.<br /><br />sorry, but this is not good writing, or good directing.<br /><br />what is left is a husk of a bad movie that somehow made its way to sundance. hard to believe this was one of the best films submitted...<br /><br />in any case, it made me loose what was left of my respect for the sundance brand."	1
i don't think anyone sitting down to view this film would be expecting anything remotely appearing like a classic ghost story but you have to ask yourself when it's over if you were ever scared. this doesn't really work on that level but the cast does try hard and the film doesn't tack on one of those happy endings. story is about an american couple who travel to kyoto, japan so that ted fletcher (edward albert) can write a book and he brings along his wife laura (susan george) and their daughter amy (amy barrett). their friend alex curtis (doug mcclure) who works at the american consulate helps them find a house to live in and he finds one that is haunted. about 140 years earlier in the same house a samurai found his wife cheating on him and he kills both of them and then commits suicide. their ghosts still inhabit the house and when the fletcher's arrive it doesn't take long before strange things start happening.<br /><br />*****spoiler alert*****<br /><br />at times the ghosts inhabit the bodies of the fletcher's and they start to act like the japanese people that they were before and laura starts to flirt with alex which leads to an affair. meanwhile, ted starts behaving more strict and after he pours soup down the throat of amy he goes to ask a monk for help. unfortunately the ghosts get ted, laura, and alex to play out their death scene like it happened 140 years earlier.<br /><br />this film was directed by kevin connor who is known as a good television director but he has made horror and science fiction films before and has worked with mcclure on some of them. while this never comes close to being scary or developing atmosphere it does have two things in it that i liked. first, it doesn't have one of those sappy endings where the couple embrace after defeating the demons. instead, it ends in a very bloody fight where everyone succumbs to the evil of the ghosts. secondly, it has susan george in the cast! i've always been a fan of hers even though she has appeared in mostly schlock but her performances are always top notch. also she usually appears nude which she does here in two separate scenes and while she doesn't have classic features she does have a unique tomboy like look about her and it's one of the reasons why she was so popular. but after appearing in silly films such as this i think it led to her getting out of the business or working only sporadically. this isn't a bad film but it's never convincing and watching the ghosts scurry around when the monk gives an exorcism is practically worthy of a giggle or two. the bottom line is that this is silly and i hope george decides to resume her career.	1
dull haunted house thriller finds an american family moving into a 200 year old house in japan where a violent murder suicide love triangle occurred. <br /><br />novel setting is about the only element of interest in this very slow moving horror flick by the director of motel hell. the film generates zero suspense and is composed of somewhat choppy scenes that rarely seem to be leading anywhere overall. <br /><br />one obvious example is a fairly early scene where the male lead visits a temple after realizing that his house is haunted as the monk had earlier warned. the monk recounts the history of the house (which the viewer is already familiar with from the opening sequence) and then the film simply cuts away to something else. earlier the monk had offered to help. well, where is the help? the family continues to stay in the haunted house as things get worse and worse and no mention of the monk is made until nearly the very end when he turns up again to do what he should have done an hour earlier--try to drive the spirits out of the house, although by this time it's difficult for the viewers to care.<br /><br />there are some (probably) unintentional campy laughs in seeing the american actors at the end become possessed by the japanese spirits and suddenly start doing bad martial arts, i say probably because the scene is more than a little reminiscent of the chainsaw duel from the same director's motel hell which was more obviously meant to be amusing, but on the whole this is a forgettable dud.	1
the film opens with a peaceful shot of a traditional japanese house complete with thatched roof that sits on the side of a small hill and an on screen caption appears that reads 'kushiata kyoto, japan 1840'. a young japanese trainee samurai named masanori (toshiya maruyama) walks up the winding path to the house, inside waits otami (mako hattori) with whom he is having an affair behind her husband, shugoro's (tsuiyuki sasaki as toshiyuki sasaki) back who happens to be masanori's teacher. shugoro unexpectedly arrives home to find his wife and student having very intimate relations with each other. his honour destroyed the enraged samurai brutally murders both otami and masanori before committing suicide. over a century later and ted fletcher (edward albert) arrives in japan on a working holiday with his wife laura (susan george) and their young daughter amy (amy barrett). their close friend alex curtis (doug mcclure) who works for the american consulate helps them out by finding them a place to stay, you don't need me to you where! he jokingly says it's going so cheap because it's haunted, to which both ted and laura laugh off as they obviously don't believe in ghosts, at least for the time being that is. almost immediately the film goes into cliché mode. lights turn on and off by themselves, laura has an uneasy feeling about the place and a local zen monk (henry mitowa) gives them an ominous warning for them to leave before it's too late which they ignore, of course. the spirits of otami, masanori and shugoro were doomed for eternity to remain within the walls of the house because of a majyo witches (tsuyako olajima) curse put upon them. but there may be a way they can break the curse, unfortunately for the fletcher family it could potentially cost them their marriage, daughter and possibly even their very lives. <br /><br />directed by kevin connor i thought this was a pretty average film, ok to watch once if you've got nothing better to do but after a day or two you'll probably have completely forgotten it. nothing sticks in the memory as being particularly bad but on the other hand there's nothing particularly good about the film either. the script by robert suhosky from the novel by james hardiman is a little on the dull side and strictly by-the-numbers, a lot of ghostly goings on happen throughout the film but none of it is very interesting or exciting and the flat characters and direction doesn't help things. there are couple of silly sequences like the giant plastic crabs that try to get amy and her babysitter, noriko (mayumi umeda). and there is a scene where the zen monk exorcises the house and the ghosts are banished outside unable to get back in, however that is until ted simply opens the door and they just walk right back in, some exorcism! one more thing, i think it was a bad idea to have doug mcclure who was 47 when he made this, try his hand at kung-fu and oriental sword fighting! george gets her ample breasts out a couple of times including a very unerotic sex scene with mcclure, although great pains and a couple of bed sheets that stick to them like super glue were taken to ensure no below the waist nudity was present. apart from a couple of mostly off screen decapitations there's no blood, gore or violence to speak about. the 'transparent' ghost effects are ok but they ain't going to impress many people these days. it's professionally enough made and looks quite nice but the potential in the japanese setting and myths is squandered as this film could have been set in america, england or any western country without having to change a thing. an ok time waster.	1
this can be one of the most enjoyable movies ever if you don't take it seriously. it is a bit dated and the effects are lame, but it is so enjoyable. there are giant crabs that attack a girl. oh, and the crabs sing japanese. it is amazingly bad. and the ending, which has been telegraphed throughout the entire film is hideously awesome. predictable, but seeing the final fight will leave you rolling in your seat. don't even give this film a chance and you will love it. susan george is fun to watch and yes, she does appear naked. her daughter isn't quite worth putting up with, but she does get attacked by giant crabs. they are the size of large cats. this is a 2, but i love it. as a movie, my god, but for entertainment, i give it a 7. did i mention there are giant crabs?	1
..it's this one! very cool premise, right off the bat.<br /><br />has an excellent first scene, gotta give credit where credit's due.<br /><br />has solid characters and a decent enough script for a ghost story but here are the things that bothered me: whenever the ghosts appeared, which i really liked by the way; how it was done, how it looked...the only thing was the ghost's relationship. because of the way things went down in the first scene you'd think their dynamic would be different.<br /><br />things slowed down a little too much in the middle i felt, and the crab/spider scene was just not good. but then the ending is actually very good! sure, 'the grudge' basically told the same story with a polished lens but no samurai's and that's what i liked about this movie comparatively.<br /><br />please, someone one with a tempered style remake this movie.<br /><br />fans of 'silent rage' would absolutely love this movie.	1
"at the beginning of the film, you might double-check the dvd cover and re-read the synopsis a couple of times, but no worries. it's not ""memoirs of a geisha"" that you purchased; just a movie with an intro that is much more classy and stylish than it has any right to be. still, the opening is by far the best thing about the entire movie, as it shows how in the year 1840 a samurai sword master catches his wife committing adultery. he decapitates the two lovers before doing some hara-kiri (ritual suicide through disembowelment). cut to present day, when the american ambassador in japan welcomes a befriended family and drives them up to the same house where the aforementioned slaughter took place nearly one and a half century ago. from then onwards, this becomes a seemingly routine haunted house flick yet the utterly retarded and implausible script still makes it somewhat exceptional. let's start with the good aspects, namely the original japanese setting and the presence of the delicious susan george who is my all-time favorite british horror wench (well, together with britt eckland, linda hayden and ingrid pitt). the bad aspects simply include that the screenplay is incoherent, imbecilic beyond repair and full of supposedly unsettling twists that only evoke laughter. the restless spirits of the house soon begin to entertain themselves by perpetrating into the bodies of the new tenants and causing them to do and say all sorts of crazy stuff. the spirit of the massacred adulterous woman particularly enjoys squeezing into susan's ravishing booty and transforming her into a lewd seductress! in this ""possessed"" state, she even lures the american ambassador outside to have sex in the garden of a high society diner party full of prominent guests. so, strictly spoken, it's not really ""evil"" that dwells in the house; just a trio of sleazy ghosts with dirty minds and far too much free time on their long-dead hands! obviously these scenes are more comical than frightening, especially since the light-blue and transparent shapes remind you of the cute ghost effects that were later popularized in ""ghostbusters"". ""the house where evil dwells"" is probably the least scary ghost movie ever. throughout most of the running time, you'll be wondering whether director kevin connor (who nevertheless made the excellent horror films ""motel hell"" and ""from beyond the grave"") intentionally wanted to make his movie funny and over-the-top, like ""motel hell"" maybe. but then again, everyone in the cast continues to speak his/her lines with a straight and sincere face, so i guess we are nevertheless supposed to take everything seriously and feel disturbed. ""the house where evil dwells"" is never suspenseful or even remotely exciting and it doesn't even contain any grisly images apart from the massacre at the beginning. i am fully aware of how shallow it sounds, but the two scenes in which susan george goes topless are the only true highlights. well, those and maybe also the invasion of cheesy and ridiculously over-sized spiders (or are they crabs?) in the daughter's bedroom. how totally random and irrelevant was that? if you ever decide to give this movie a chance notwithstanding its bad reputation, make sure you leave your common sense and reasoning at the doorstep.<br /><br />trivia note for horror buffs: keep an eye open for the demon-mask that was also a pivot piece of scenery in the brilliant japanese horror classic onibaba."	1
this could have been interesting  a japan-set haunted house story from the viewpoint of a newly-installed american family  but falls flat due to an over-simplified treatment and the unsuitability of both cast and director.<br /><br />the film suffers from the same problem i often encounter with the popular modern renaissance of such native fare, i.e. the fact that the spirits demonstrate themselves to be evil for no real reason other than that they're expected to! besides, it doesn't deliver much in the scares department  a giant crab attack is merely silly  as, generally, the ghosts inhabit a specific character and cause him or her to act in a totally uncharacteristic way, such as susan george seducing diplomat/friend-of-the-family doug mcclure and edward albert force-feeding his daughter a bowl of soup! <br /><br />at one point, an old monk turns up at the house to warn albert of the danger if they remain there  eventually, he's called upon to exorcise the premises. however, history is bound to repeat itself and tragedy is the only outcome of the tense situation duly created  leading to a violent yet unintentionally funny climax in which albert and mcclure, possessed by the spirits of their japanese predecessors, engage in an impromptu karate duel to the death! at the end of the day, this emerges an innocuous time-waster  tolerable at just 88 minutes but, in no way, essential viewing.	1
giant crabs cursing in japanese? what was in that drink? a terrible movie, but laughable. i love the invisible samurai ghosties running around. drink much beer before you see this movie.	1
"from reading all of the comments posted here on imdb, this movie seems to get ragged on a lot, but i didn't think it was that bad. i've seen much worse, actually.<br /><br />""the house where evil dwells"" is a ghost story about a husband and his wife, ted and laura fletcher, and their daughter, amy, who move into an old house in japan. little do they know, a japanese ninja brutally murdered his wife and her lover, and then killed himself 100 years earlier with a samurai sword. as strange things happen in the house, the ghosts of the previous residents begin to possess the bodies of the living, and plan on re-enacting the bloody murder that took place 100 years back.<br /><br />i saw this movie and decided to give it a chance, from the cover it looked like a decent ghost story. it was routine, and it was corny, but i've seen worse in my day. the ghost sequences were a little over-done, we get to see the translucent blue-tinted figures randomly pop up randomly around the family, and take over their bodies. to be honest, the ghosts in this movie kind of reminded me of the ghosts in the haunted mansion ride at disneyland. i may be mistaken, but after watching this, it seemed to me that the japanese horror film ""ju-on: the grudge"" and the american remake of that film ripped this off a little. the old japanese home where a brutal murder took place, ghostly activity, curses put on the home, etc. but i may be wrong.<br /><br />to sum it up, this is a pretty corny ghost story. don't go out of your way to see it, but if you like this kind of thing and it happens to come on tv you can give it a shot. 4/10."	1
"director kevin connor and wannabe action-hero / romantic lead doug mcclure, re-team in this ghost story set in japan. they had been moderately successful together in the 1970's, with the likes of 'the land that time forgot' (1975), 'at the earth's core' (1976) etc. without plastic monsters to carry the narrative along though, the results are shabby and derivative in the most corny way.<br /><br />the film begins with a prologue set in the 19th century, with a samurai husband killing his wife and her lover before committing suicide. a move forward to the present introduces married couple ted & laura, visiting japan and moving in to the house where the tragedy took place.<br /><br />no surprises as to what happens next, with the spirits of the dead starting to take over the new inhabitants with family friend alex (mcclure) assuming the role of the wife's lover.<br /><br />everything rumbles clumsily along with the elegance and grace of a charging elephant, to an inevitable ( but surprisingly downbeat ) conclusion. main points of interest are two feeble decapitations ( 'the omen' has a lot to answer for in promoting this as a standard horror set-piece ), and the love-making scenes featuring the doe-eyed but extremely kinky susan george. the first is a long 'don't look now' inspired piece with her hubby, complete with piano music; the second a much shorter (probably at her insistence) entanglement with mcclure, both looking pretty uncomfortable. anyway, every cloud has a silver lining and both scenes show of her fantastic knockers so all is not lost.<br /><br />overall i can't decide whether 'the house where evil dwells' is rubbish, watchable rubbish, or entertaining in a masochistic kind of way. if you're not into the genre there is nothing here at all, but for horror fans there is probably enough to provoke the odd rye smile and appreciative nod of respect for effort.<br /><br />best scene - in any other film the big, black, tree-climbing, japanese-muttering mechanical crabs would have stolen the show. they are eclipsed though by the legendary family meal scene, where a ghostly head appears in the daughters soup. on seeing this apparition she asks what kind of soup it is (!!!!), to be told beef and vegetable, before uttering the immortal line ""ugh - there's an awful face in my soup"". if this wasn't enough the reply is ""c'mon, eat your soup for daddy."" laurel & hardy rest in piece."	1
"raising victor vargas is just a bad film. no amount of denial or ad-dollar supported publicity with change this sad fact.<br /><br />maybe peter sollett saw he didn't have the money to do the movie he wanted to make and decided to take the easy way out by making a bad film that cynically apes the tenets of current ""edgy film-making"". maybe he just doesn't know any better. it's hard to tell.<br /><br />what's not hard to tell is the result. except for a few viewers who will intellectualize the bad film-making into an attempt at pseudo-realism, few will enjoy it.<br /><br />i know i didn't.<br /><br />do yourselves a favor and pass on this film."	1
i just rented and watched this movie just to see what's all the fuss about. so here's what my reactions to it are. it's easily seen that this is a low budget film with poor actors. the main plot of this movie is about a woman getting revenge on her rapists. this concept if done right could easily turn out to be a really provocative film. however, the movie doesn't shock or disturb me at all. it just bored me. this movie could be easily shortened to under 45 minutes. all lot of scenes are mainly there to fill in time, like those scenery scenes and some scenes i described below.<br /><br />************contains spoiler************ i find the rape scenes quite tame. i don't know if i have watched the cut or uncut version, if there is actually such a version. i also found many plot holes within the already badly written plot. here's a list on top of my mind.<br /><br />why don't the rapists rape jennifer during the night when she walked out her house to find out what those noise are. that would be an excellent time.<br /><br />why don't they just gang rape her, instead of delaying some of the rapists the pleasure and lengthening jennifer's ordeal by such a long time. it would probably be more shocking and disturbing that way.<br /><br />i found it really stupid that the rapists left her in the forest and head back to her house. maybe to show that these rapists are really imbeciles.<br /><br />these rapists should at least know that if you want to do a dirty job right, they shouldn't send a coward imbecile to do the job.<br /><br />why didn't jennifer call the police when the rapists finally left? which should be the first thing that pops up in most people's mind, especially for someone who is a writer. <br /><br />why didn't these rapists smell danger miles away when they saw jennifer is alive?<br /><br />i find it really amazing that a slender lady like camille can pull a man up a tree and hang him. ************************ends spoiler************<br /><br />but hey, this movie is not without its merits, camille keaton is gorgeous and i get to hear one of the funniest line i have recently heard when matthew protest of going back into the house and kills jennifer, `why me? why me, i didn't even c^m!!!'	1
i've seen the gator bait films, and this is almost exactly the same thing as those. a woman is sexually assaulted by a group of degenerate men and systematically exacts her vicious revenge on each of them. the thing that sets this movie apart from those ones (although not very far) is that the sexual content is not glorified. there is full frontal nudity many times throughout the film, but not for a second is it ever sexy. some of the rape scenes might seem a little extensive, but that's only because the movie is trying to strengthen the audience's need to see this woman seek revenge.<br /><br />this is a weak film, it has no other way to maintain interest other than manipulating our natural desire to see this woman get revenge on her attackers. i spit on your grave is not the kind of movie that you expect to deliver a serious moral, but i was glad to see that, since it contained a significant amount of violence inflicted upon the female lead, it was not meant to pass off as a t&a film.<br /><br />b-movies are notorious for being driven by nudity and out of control adolescent sexuality, and while i spit on you grave is unmistakably a b-movie and contains more than its share of nudity, the nudity does not drive the plot. on the other hand, the only thing that drives the plot is an empty necessity for revenge against a group of rapists. these men are evolutionary drop-outs just like they were in the gator bait films, and the biggest challenge for the writers seems to have been to come up with new and exciting ways to kill them, but the reason the film can never be anything more than a meaningless b-movie is because it does not deliver a message of any kind, but instead it simply satisfies the audience's desire to see a bunch of rapists get exactly what they deserve. <br /><br />the one problem that this leaves is that we have to sit through the sexual attacks. oddly, the first half of the film is the part that contains the most nudity (although not by much), but it is by far the most painful to watch. we are even let down a little as we watch the woman obtain revenge since a couple of the deaths were so elaborate that they were obviously impossible (it seems like pure luck that the guy in the lake at the end felt such an overwhelming desire to hug the motor on the boat and press his genitalia against the propeller, staying that way while the woman yells some final words at him and pulls the cord), but again, this movie satisfies only the desire for revenge that the first half filled us with.<br /><br />(spoilers) you know that this is all the movie means to do, since it literally ends the minute the last guy is killed. the woman does not live happily ever after, she doesn't write her book, she doesn't leave and never return to that nightmare place, she just gets in the boat and motors around the lake while the movie simply stops in its tracks. but hey, what more did you expect?<br /><br />oh, and did you read the tagline? if you decide to waste your time watching this, try and find any man getting broken or burned. i was really looking forward to those	1
i'm not going to bother with a plot synopsis since you know what the movie is about and there's almost no plot, anyway. i've seen several reviewers call isoyg an 'anti-rape' film or even a feminist statement, and i just have to chime in on the galling hypocrisy of these claims.<br /><br />first of all, what do we see on the cover of this movie? that's right: a shapely woman's behind. whether it was zarchi's attempt to make an anti-rape statement - and i absolutely don't believe it was - is entirely beside the point. the film is marketing sex and the titillation of sexual assault and the material is so graphic (everything but actual penetration is shown) that no one but the hard core exploitation crowd will enjoy it.<br /><br />the rape(s) in the film is uncomfortable, brutal and hard to watch. there's something to be said for presenting a horrible crime in such a brutal light, but there was no reason for this scene to go on for seemingly 30 minutes, none. there was also little character development of the victim and only one of the rapists is slightly developed (mere moments before he's murdered) so the scene isn't at all engaging on an emotional level. really, it's just presented for the sake of showing extreme sexual violence and you can tell by the movies isoyg is associated with on imdb (caligula, cannibal ferox, etc.) that it attracts only the exploitation crowd.<br /><br />finally, a few reviewers have commended zarchi's so-called documentary style and lack of a soundtrack. but considering how inept everything else in the film is (acting, script, etc.) i suspect these were financial decisions and the film looks like a documentary because he literally stationed a camera and let his porn-caliber actors do their thing.<br /><br />i'm not going to get all up on my high horse talking about the content of isoyg. i'm all for exploitation / horror and love video nasties. in fact, i'm giving this movie three stars only because it truly does push the envelope so much further than some other films. however, it's also poorly made and after the rape occurs, just downright boring for the rest of the film as we watch a bunch of ho-hum, mostly gore-less murders and wait for the credits to roll.<br /><br />this is probably worth watching once if you're a hardcore 70s exploitation fan but i'm telling you, the movie is overall pretty bad and not really worth its notorious reputation.	1
"okay, you have:<br /><br />penelope keith as miss herringbone-tweed, b.b.e. (backbone of england.) she's killed off in the first scene - that's right, folks; this show has no backbone!<br /><br />peter o'toole as ol' colonel cricket from the first war and now the emblazered lord of the manor.<br /><br />joanna lumley as the ensweatered lady of the manor, 20 years younger than the colonel and 20 years past her own prime but still glamourous (brit spelling, not mine) enough to have a toy-boy on the side. it's alright, they have col. cricket's full knowledge and consent (they guy even comes 'round for christmas!) still, she's considerate of the colonel enough to have said toy-boy her own age (what a gal!)<br /><br />david mccallum as said toy-boy, equally as pointlessly glamourous as his squeeze. pilcher couldn't come up with any cover for him within the story, so she gave him a hush-hush job at the circus.<br /><br />and finally:<br /><br />susan hampshire as miss polonia teacups, venerable headmistress of the venerable girls' boarding-school, serving tea in her office with a dash of deep, poignant advice for life in the outside world just before graduation. her best bit of advice: ""i've only been to nancherrow (the local stately home of england) once. i thought it was very beautiful but, somehow, not part of the real world."" well, we can't say they didn't warn us.<br /><br />ah, susan - time was, your character would have been running the whole show. they don't write 'em like that any more. our loss, not yours.<br /><br />so - with a cast and setting like this, you have the re-makings of ""brideshead revisited,"" right?<br /><br />wrong! they took these 1-dimensional supporting roles because they paid so well. after all, acting is one of the oldest temp-jobs there is (you name another!)<br /><br />first warning sign: lots and lots of backlighting. they get around it by shooting outdoors - ""hey, it's just the sunlight!""<br /><br />second warning sign: leading lady cries a lot. when not crying, her eyes are moist. that's the law of romance novels: leading lady is ""dewy-eyed.""<br /><br />henceforth, leading lady shall be known as l.l.<br /><br />third warning sign: l.l. actually has stars in her eyes when she's in love. still, i'll give emily mortimer an award just for having to act with that spotlight in her eyes (i wonder . did they use contacts?)<br /><br />and lastly, fourth warning sign: no on-screen female character is ""mrs."" she's either ""miss"" or ""lady.""<br /><br />when all was said and done, i still couldn't tell you who was pursuing whom and why. i couldn't even tell you what was said and done.<br /><br />to sum up: they all live through world war ii without anything happening to them at all.<br /><br />ok, at the end, l.l. finds she's lost her parents to the japanese prison camps and baby sis comes home catatonic. meanwhile (there's always a ""meanwhile,"") some young guy l.l. had a crush on (when, i don't know) comes home from some wartime tough spot and is found living on the street by lady of the manor (must be some street if she's going to find him there.) both war casualties are whisked away to recover at nancherrow (somebody has to be ""whisked away"" somewhere in these romance stories!)<br /><br />great drama."	1
with knightly and o'tool as the leads, this film had good possibilities, and with mccallum as the bad guy after knightly, maybe some tension. but they threw it all away on silly evening frill and then later on with maudlin war remnants. it was of course totally superficial, beautiful english country and seaside or not.the number one mistake was dumping knightly so early on in the film, when she could easily have played someone a couple of years older, instead of choosing someone ten years older to play the part. they missed all the chances to have great conflict among the cast, and instead stupidly pulled at the easy and low-cost heartstring elements.	1
quite what the producers of this appalling adaptation were trying to do is impossible to fathom.<br /><br />a group of top quality actors, in the main well cast (with a couple of notable exceptions), who give pretty good performances. penelope keith is perfect as aunt louise and equally good is joanna lumley as diana. all do well with the scripts they were given.<br /><br />so much for the good. the average would include the sets. nancherrow is nothing like the house described in the book, although bizarrely the house they use for the dower house looks remarkably like it. it is clear then that the dower house is far too big. in the later parts, the writers decided to bring the entire story back to the uk, presumably to save money, although with a little imagination i have no doubt they could have recreated ceylon.<br /><br />now to the bad. the screenplay. this is such an appallingly bad adaptation is hard to find words to condemn it. edward does not die in the battle of britain but survives, blinded. he makes a brief appearance then commits suicide - why?? loveday has changed from the young woman totally in love with gus to a sensible farmer's wife who can give up the love her life with barely a tear (less emotional than brief encounter). gus, a man besotted and passionately in love, is prepared to give up his love without complaint. walter (mudge in the book) turns from a shallow unfaithful husband to a devoted family man. jess is made into a psychologically disturbed young woman who won't speak. aunt biddy still has a drink problem but now without any justification. the dower house is occupied by the army for no obvious reason other than a very short scene with jess who has a fear of armed soldiers. whilst miss mortimer's breasts are utterly delightful, i could not see how their display on several occasions moved the plot forward. the delightfully named nettlebed becomes the mundane dobson. the word limit prevents me from continuing the list.<br /><br />there is a sequel (which i lost all interest in watching after this nonsense) and i wonder if the changes were made to create the follow on story. it is difficult to image that rosamunde pilcher would have approved this grotesque perversion of her book; presumably she lost her control when the rights were purchased.	1
simply not the quality i expected from morris (love brass eye and blue jam). this is very much like a not so bad student film. what concerns me, in all this is why did it win a bafta??? morris makes fun of 'enshrined mediocrity' (ayn rand) in much of his work (nathan barley) and yet with this piece is urinating down the backs of the talented and telling us its raining! <br /><br />i just hope as he has chosen a subject i would love to tackle (the humanity of terrorism - four lions) that he isn't going to cock that up, wasting the opportunity to make a statement about the farce of mainstream ignorance and opinion on this emotive and heavily spun phenomena.	1
there's nothing wrong with a popcorn movie to keep you off the streets. it's just that some are better than others. this is very poor. the acting is awful, the script dire; and the special effects overrated.<br /><br />why does hollywood treat it's audience with such contempt? and why have they made a sequel?	1
one of the major flaws in this film is that while the mocking of pretentious yuppies is satisfying, it fails to realize that the movie makers themselves are guilty of being one of those that deserve to be mocked. one of the characteristics of these yuppie types is the conceited misunderstanding that they (the yuppies) are the only ones sophisticated enough to understand art. while the movie ignores this characteristic and instead focuses on their misunderstandings of dinning, i find it ironic that only people who enjoy this movie boast the same conceited taste in films as the characters do in their choice of dinner. if these pompous characters that were in this movie have a video library at home, i would bet that american psycho would be one of those movies.	1
"this ""film"" is one of the most dreadful things i have ever seen.<br /><br />please do yourselves a favor and avoid this incompetent concoction.<br /><br />shaking the camera and having your actors adopt scowls does not count as ""direction"", which this film needed in droves. not that the writing was all the wonderful, rather we were left with a bunch of completely artificial characters directed in that most artificial way (the pseudo-documentary ""style"" prized by those who don't know how to direct).<br /><br />this film gives the impression that it was done cynically to appeal to critics who don't know the first thing about film-making (which is most of them).<br /><br />just terrible. it says a lot about sundance and what it's become that victor vargas was showcased there."	1
"without wishing to be a killjoy, brad sykes is responsible for at least two of the most dull and clichéd films i've ever seen - this being one of them, and camp blood being another. <br /><br />the acting is terrible, the print is shoddy, and everything about this film screams ""seriously, you could do better yourself"". maybe this is a challenge to everyone to saturate youtube with our own zombie related crap?<br /><br />i bought this for £1, but remember, you can't put a price on 71 minutes of your life. you'd do well to avoid this turkey, even at a bargain basement price."	1
enough is enough...sometimes they just need to stop making movies based on a concept that is long dead. the first tremors movie was great. the second one was ridiculous. the third one was nauseating. the tv series was depressingly awful. and this movie just drives the stake deeper.<br /><br />basically another excuse for cheap computer effects and puppetry, now we have the series set in the wild west, in the 1800's, and they fight graboids. like a rehash of the first one, they have to learn how to beat them all over again. mildly entertaining i suppose. otherwise this straight-to-video release, just like tremors 2 and 3, is just going way too far. oh and i continue to wonder how there is never any record of these events taking place...did they just simply forget to record this unprecedented event? i think something like this would be history-making, so our pals in the first film wouldn't be so unprepared. <br /><br />movies like this that ruin the original just make me crazy. avoid this garbage.	1
"dear dear dear dear dear...me! i had the strength to see it through... but why?!<br /><br />the first two films where fun and actually somewhat good. but this is so bad we had problems seeing the whole thing. this was some kind of tremors for kids. i can't believe this movie was made at all..seems like the props where taken from some bad western series of some kind (for kids) and they just did whatever they could with it.<br /><br />what audience is this movie for? i can only think of 12-14 year olds. if you're older than 14 you'll have serious problems with this movie. it's not only slow, but it's so utterly boring. the characters are overacted (not just a little either) and so stereotyped it's fun for a while..but not long enough to not make you want to fling tomatoes at the screen. you know everything that is going to happen too, cause yes...you've seen it a billion times before in any hero series on tv for kids. i picked all the survivors and all the tremor fodder the second the characters got introduced. it's so bad..so wrong..so...crap.<br /><br />but ok, we did get a laugh now and then. not just at the silly plot holes, but some scenes where worth a replay or two...or one scene that is, where two baby tremors fling themselves at one of the obvious tremor fodder guys..it's really a great scene which made us replay it over and over and laugh wholeheartedly. still makes me grin when i think about it. but that only happened one more time sadly..and that's when the ""badass"" gunman shows up and overacts his part wonderfully...that and one comment ""they spring from the ground like some demonic trout!"" at this point we where almost crying with laughter. but after that..nothing could ever top that..(?)..so it's pretty much downhill from there. <br /><br />so tops here are demonic trouts and overacting. if anybody ever tells you this is a good movie...he's either a ""plant"", vegetable or someone very evil. this movie has got to be the worst of the tremors by far. looking forward to seeing tremors 3, it's bound to be box office hit compared to this...this...*goosebumps* no..i'll leave it at that."	1
"well...tremors i, the original started off in 1990 and i found the movie quite enjoyable to watch. however, they proceeded to make tremors ii and iii. trust me, those movies started going downhill right after they finished the first one, i mean, ass blasters??? now, only god himself is capable of answering the question ""why in gods name would they create another one of these dumpster dives of a movie?"" tremors iv cannot be considered a bad movie, in fact it cannot be even considered an epitome of a bad movie, for it lives up to more than that. as i attempted to sit though it, i noticed that my eyes started to bleed, and i hoped profusely that the little girl from the ring would crawl through the tv and kill me. did they really think that dressing the people who had stared in the other movies up as though they we're from the wild west would make the movie (with the exact same occurrences) any better? honestly, i would never suggest buying this movie, i mean, there are cheaper ways to find things that burn well."	1
just a few words.... this movie really sucks. it's like those tv movies with bad cast and plot. it's amazing how they could make this sequel worse than the iii. don't waste your time watching this crap, even if you like the tremors movies.	1
